drugId	targetId
w-uv3dkBtu6	I37yUyu-BxD
w-uv3dkBtu6	iUGPfLjIf8B
w-uv3dkBtu6	zv_C0_pvfv-
w-uv3dkBtu6	b6v-QjYJyY8
w-uv3dkBtu6	ckh3gm0bS0G
T0W8j0YNpc_	HMIMz3l1YZ8
T0W8j0YNpc_	OTE442Gh9AF
T0W8j0YNpc_	I37yUyu-BxD
T0W8j0YNpc_	iUGPfLjIf8B
T0W8j0YNpc_	zv_C0_pvfv-
T0W8j0YNpc_	b6v-QjYJyY8
T0W8j0YNpc_	ckh3gm0bS0G
fkOYJleaOs4	HMIMz3l1YZ8
fkOYJleaOs4	OTE442Gh9AF
fkOYJleaOs4	I37yUyu-BxD
fkOYJleaOs4	iUGPfLjIf8B
fkOYJleaOs4	zv_C0_pvfv-
fkOYJleaOs4	b6v-QjYJyY8
fkOYJleaOs4	ckh3gm0bS0G
3bb6FcERwnF	HMIMz3l1YZ8
3bb6FcERwnF	OTE442Gh9AF
3bb6FcERwnF	I37yUyu-BxD
3bb6FcERwnF	iUGPfLjIf8B
3bb6FcERwnF	zv_C0_pvfv-
3bb6FcERwnF	b6v-QjYJyY8
3bb6FcERwnF	ckh3gm0bS0G
2Sx3jFQk36A	HMIMz3l1YZ8
2Sx3jFQk36A	OTE442Gh9AF
2Sx3jFQk36A	I37yUyu-BxD
2Sx3jFQk36A	iUGPfLjIf8B
2Sx3jFQk36A	zv_C0_pvfv-
2Sx3jFQk36A	b6v-QjYJyY8
2Sx3jFQk36A	ckh3gm0bS0G
z_zj5Ztpc3A	HMIMz3l1YZ8
z_zj5Ztpc3A	OTE442Gh9AF
z_zj5Ztpc3A	I37yUyu-BxD
z_zj5Ztpc3A	iUGPfLjIf8B
z_zj5Ztpc3A	zv_C0_pvfv-
z_zj5Ztpc3A	b6v-QjYJyY8
z_zj5Ztpc3A	ckh3gm0bS0G
rQfjZZ01f6D	HMIMz3l1YZ8
rQfjZZ01f6D	OTE442Gh9AF
rQfjZZ01f6D	I37yUyu-BxD
rQfjZZ01f6D	iUGPfLjIf8B
rQfjZZ01f6D	zv_C0_pvfv-
rQfjZZ01f6D	b6v-QjYJyY8
rQfjZZ01f6D	ckh3gm0bS0G
08meyslCqP9	HMIMz3l1YZ8
08meyslCqP9	OTE442Gh9AF
08meyslCqP9	I37yUyu-BxD
08meyslCqP9	iUGPfLjIf8B
08meyslCqP9	zv_C0_pvfv-
08meyslCqP9	b6v-QjYJyY8
08meyslCqP9	ckh3gm0bS0G
obM6l6DTDXH	HMIMz3l1YZ8
obM6l6DTDXH	OTE442Gh9AF
obM6l6DTDXH	I37yUyu-BxD
obM6l6DTDXH	iUGPfLjIf8B
obM6l6DTDXH	zv_C0_pvfv-
obM6l6DTDXH	b6v-QjYJyY8
obM6l6DTDXH	ckh3gm0bS0G
3_xbV0BzAa6	HMIMz3l1YZ8
3_xbV0BzAa6	OTE442Gh9AF
3_xbV0BzAa6	I37yUyu-BxD
3_xbV0BzAa6	iUGPfLjIf8B
3_xbV0BzAa6	zv_C0_pvfv-
3_xbV0BzAa6	b6v-QjYJyY8
3_xbV0BzAa6	ckh3gm0bS0G
25gejZg2JCG	HMIMz3l1YZ8
25gejZg2JCG	OTE442Gh9AF
25gejZg2JCG	I37yUyu-BxD
25gejZg2JCG	iUGPfLjIf8B
25gejZg2JCG	zv_C0_pvfv-
25gejZg2JCG	b6v-QjYJyY8
25gejZg2JCG	ckh3gm0bS0G
o7HjG_A6ZY5	HMIMz3l1YZ8
o7HjG_A6ZY5	dcgws5Sc1f4
o7HjG_A6ZY5	w3D-G5X-jH_
o7HjG_A6ZY5	jfpdW-RMiM8
o7HjG_A6ZY5	ktWtTtSbDi7
o7HjG_A6ZY5	zv_C0_pvfv-
o7HjG_A6ZY5	b6v-QjYJyY8
o7HjG_A6ZY5	XfU-9w18kE6
W77IIHhnvu4	HMIMz3l1YZ8
W77IIHhnvu4	OTE442Gh9AF
W77IIHhnvu4	aPvVFWQ5f4B
W77IIHhnvu4	awmZz65nqM7
W77IIHhnvu4	zv_C0_pvfv-
W77IIHhnvu4	b6v-QjYJyY8
W77IIHhnvu4	OySS1TZQmaH
Vn6TVTmrz_G	HMIMz3l1YZ8
Vn6TVTmrz_G	OTE442Gh9AF
Vn6TVTmrz_G	aPvVFWQ5f4B
Vn6TVTmrz_G	awmZz65nqM7
Vn6TVTmrz_G	zv_C0_pvfv-
Vn6TVTmrz_G	b6v-QjYJyY8
Vn6TVTmrz_G	OySS1TZQmaH
4_UDAx6E3mB	Npaxm6pGu4_
4_UDAx6E3mB	3k3KmTVFEPF
4_UDAx6E3mB	n1kPT-l_r06
4_UDAx6E3mB	rWp30QlV-U8
4_UDAx6E3mB	b6v-QjYJyY8
BCHUdpRfukC	pcAvw7MPz8D
BCHUdpRfukC	ddjc50cKTOG
BCHUdpRfukC	b6v-QjYJyY8
BCHUdpRfukC	LOaigUReTj9
L2irS-Tuve7	HMIMz3l1YZ8
L2irS-Tuve7	OTE442Gh9AF
L2irS-Tuve7	aPvVFWQ5f4B
L2irS-Tuve7	awmZz65nqM7
L2irS-Tuve7	_g0MJ00Gg-4
L2irS-Tuve7	zv_C0_pvfv-
L2irS-Tuve7	b6v-QjYJyY8
L2irS-Tuve7	OySS1TZQmaH
L2irS-Tuve7	zlZNJVAlT0A
7LqfFM-eVe7	HMIMz3l1YZ8
7LqfFM-eVe7	OTE442Gh9AF
7LqfFM-eVe7	sKpU2mQLDmB
7LqfFM-eVe7	JB4LC3IM9-6
7LqfFM-eVe7	kXHliVeJEe6
7LqfFM-eVe7	GgiIllUf-49
7LqfFM-eVe7	b6v-QjYJyY8
7LqfFM-eVe7	efVAkulSPQ-
7LqfFM-eVe7	rd2LGGXwOHC
7LqfFM-eVe7	AAX_OyAS4G5
7LqfFM-eVe7	bwcnFEMMK64
7LqfFM-eVe7	jj-WZV-NJCA
7LqfFM-eVe7	DNL_lD2lBOB
7LqfFM-eVe7	mS3v3_XUOYF
7LqfFM-eVe7	zv_C0_pvfv-
ebEuO7yngVF	HMIMz3l1YZ8
ebEuO7yngVF	xhXiD0ct2TD
ebEuO7yngVF	OTE442Gh9AF
ebEuO7yngVF	6ITvh61huHE
ebEuO7yngVF	XC9aT-lMkE_
ebEuO7yngVF	o6ttGh3tk5E
ebEuO7yngVF	zv_C0_pvfv-
ebEuO7yngVF	b6v-QjYJyY8
ebEuO7yngVF	Fkd9JI_pg8D
ad7DDDgeZQ6	OxkA7tU1buH
ad7DDDgeZQ6	w52efho-fXC
ad7DDDgeZQ6	b6v-QjYJyY8
ad7DDDgeZQ6	9Da8LVseTH6
ad7DDDgeZQ6	LOaigUReTj9
SgTJb2OjvkF	HMIMz3l1YZ8
SgTJb2OjvkF	OTE442Gh9AF
SgTJb2OjvkF	aPvVFWQ5f4B
SgTJb2OjvkF	awmZz65nqM7
SgTJb2OjvkF	zv_C0_pvfv-
SgTJb2OjvkF	b6v-QjYJyY8
SgTJb2OjvkF	OySS1TZQmaH
sWPl4vYLqg5	cqvNGvG8RI9
sWPl4vYLqg5	HMIMz3l1YZ8
sWPl4vYLqg5	OTE442Gh9AF
sWPl4vYLqg5	hMjFn1lDRPF
sWPl4vYLqg5	2fRwapXZwq_
sWPl4vYLqg5	ZE7xADhwla-
sWPl4vYLqg5	zf0uZu6PkK_
sWPl4vYLqg5	zv_C0_pvfv-
sWPl4vYLqg5	b6v-QjYJyY8
sWPl4vYLqg5	7XY4b1wYQI6
EfR1jJqym9D	HMIMz3l1YZ8
EfR1jJqym9D	OTE442Gh9AF
EfR1jJqym9D	yal-s0YQdVF
EfR1jJqym9D	86lvcf9OVgH
EfR1jJqym9D	YdPcawh_Zr8
EfR1jJqym9D	iRJKuGXIGK5
EfR1jJqym9D	zv_C0_pvfv-
EfR1jJqym9D	b6v-QjYJyY8
BhZW11IKL3E	HMIMz3l1YZ8
BhZW11IKL3E	OTE442Gh9AF
BhZW11IKL3E	cGpYtT_-BX4
BhZW11IKL3E	4LA5blAl9oH
BhZW11IKL3E	I8erBAXcnmB
BhZW11IKL3E	kpr5mE2urT9
BhZW11IKL3E	zv_C0_pvfv-
BhZW11IKL3E	b6v-QjYJyY8
BhZW11IKL3E	iZ_4DuAN70D
HN34rFzQ1YC	HMIMz3l1YZ8
HN34rFzQ1YC	OTE442Gh9AF
HN34rFzQ1YC	cGpYtT_-BX4
HN34rFzQ1YC	4LA5blAl9oH
HN34rFzQ1YC	I8erBAXcnmB
HN34rFzQ1YC	kpr5mE2urT9
HN34rFzQ1YC	zv_C0_pvfv-
HN34rFzQ1YC	b6v-QjYJyY8
HN34rFzQ1YC	iZ_4DuAN70D
RelUlgU210C	HMIMz3l1YZ8
RelUlgU210C	OTE442Gh9AF
RelUlgU210C	cGpYtT_-BX4
RelUlgU210C	4LA5blAl9oH
RelUlgU210C	I8erBAXcnmB
RelUlgU210C	kpr5mE2urT9
RelUlgU210C	zv_C0_pvfv-
RelUlgU210C	b6v-QjYJyY8
RelUlgU210C	iZ_4DuAN70D
0mT84kbko1B	Npaxm6pGu4_
0mT84kbko1B	3k3KmTVFEPF
0mT84kbko1B	TpFkyYYFoeG
0mT84kbko1B	b6v-QjYJyY8
0mT84kbko1B	pg6PMCgXHh7
q3oOqYsDbD7	HMIMz3l1YZ8
q3oOqYsDbD7	OTE442Gh9AF
q3oOqYsDbD7	AAX_OyAS4G5
q3oOqYsDbD7	sKpU2mQLDmB
q3oOqYsDbD7	JB4LC3IM9-6
q3oOqYsDbD7	bwcnFEMMK64
q3oOqYsDbD7	kXHliVeJEe6
q3oOqYsDbD7	jj-WZV-NJCA
q3oOqYsDbD7	GgiIllUf-49
q3oOqYsDbD7	zv_C0_pvfv-
q3oOqYsDbD7	b6v-QjYJyY8
q3oOqYsDbD7	rd2LGGXwOHC
9vXDlqwt6eB	HMIMz3l1YZ8
9vXDlqwt6eB	OTE442Gh9AF
9vXDlqwt6eB	aPvVFWQ5f4B
9vXDlqwt6eB	awmZz65nqM7
9vXDlqwt6eB	zv_C0_pvfv-
9vXDlqwt6eB	b6v-QjYJyY8
9vXDlqwt6eB	OySS1TZQmaH
oYKjWVhQAv7	AZfTnIdW_6F
oYKjWVhQAv7	b6v-QjYJyY8
oYKjWVhQAv7	ecCQT1PXpHF
oYKjWVhQAv7	sOM7VDl-53-
VDb5weZij8C	HMIMz3l1YZ8
VDb5weZij8C	OTE442Gh9AF
VDb5weZij8C	aPvVFWQ5f4B
VDb5weZij8C	awmZz65nqM7
VDb5weZij8C	zv_C0_pvfv-
VDb5weZij8C	b6v-QjYJyY8
VDb5weZij8C	OySS1TZQmaH
84_Wre7TfM8	kAtZuKAjSa9
84_Wre7TfM8	lAzaYnKpIs7
84_Wre7TfM8	3c4BcBzD18D
84_Wre7TfM8	qzHdXXijeEH
84_Wre7TfM8	b6v-QjYJyY8
84_Wre7TfM8	LOaigUReTj9
MUq5jhMe2TG	HMIMz3l1YZ8
MUq5jhMe2TG	OTE442Gh9AF
MUq5jhMe2TG	aPvVFWQ5f4B
MUq5jhMe2TG	awmZz65nqM7
MUq5jhMe2TG	zv_C0_pvfv-
MUq5jhMe2TG	b6v-QjYJyY8
MUq5jhMe2TG	OySS1TZQmaH
DQ86Dk79337	HMIMz3l1YZ8
DQ86Dk79337	OTE442Gh9AF
DQ86Dk79337	aPvVFWQ5f4B
DQ86Dk79337	awmZz65nqM7
DQ86Dk79337	zv_C0_pvfv-
DQ86Dk79337	b6v-QjYJyY8
DQ86Dk79337	OySS1TZQmaH
1NUg3iI3q36	HMIMz3l1YZ8
1NUg3iI3q36	OTE442Gh9AF
1NUg3iI3q36	aPvVFWQ5f4B
1NUg3iI3q36	awmZz65nqM7
1NUg3iI3q36	zv_C0_pvfv-
1NUg3iI3q36	b6v-QjYJyY8
1NUg3iI3q36	OySS1TZQmaH
s2IK9sPO5L4	HMIMz3l1YZ8
s2IK9sPO5L4	KOZnHzm57JH
s2IK9sPO5L4	OTE442Gh9AF
s2IK9sPO5L4	VErrzLZz1pF
s2IK9sPO5L4	QOVulpebc8_
s2IK9sPO5L4	uNX8YyI5EYB
s2IK9sPO5L4	FZDRxEA-8Q4
s2IK9sPO5L4	3cdLedx-iaA
s2IK9sPO5L4	zv_C0_pvfv-
s2IK9sPO5L4	jQQuTJ0hWGD
s2IK9sPO5L4	b6v-QjYJyY8
s2IK9sPO5L4	suYwRRhUoFC
w75J0VOGIJ4	Npaxm6pGu4_
w75J0VOGIJ4	3k3KmTVFEPF
w75J0VOGIJ4	TpFkyYYFoeG
w75J0VOGIJ4	b6v-QjYJyY8
w75J0VOGIJ4	pg6PMCgXHh7
yu4tqHgJQv4	HMIMz3l1YZ8
yu4tqHgJQv4	OTE442Gh9AF
yu4tqHgJQv4	aPvVFWQ5f4B
yu4tqHgJQv4	awmZz65nqM7
yu4tqHgJQv4	zv_C0_pvfv-
yu4tqHgJQv4	b6v-QjYJyY8
yu4tqHgJQv4	OySS1TZQmaH
KgBi946X9aA	YkmfqieGZp6
KgBi946X9aA	oWxxabsjtFF
KgBi946X9aA	b6v-QjYJyY8
KgBi946X9aA	LOaigUReTj9
MvWODrE7a9_	HMIMz3l1YZ8
MvWODrE7a9_	OTE442Gh9AF
MvWODrE7a9_	VErrzLZz1pF
MvWODrE7a9_	b6v-QjYJyY8
UkC4jlhWOiG	Npaxm6pGu4_
UkC4jlhWOiG	3k3KmTVFEPF
UkC4jlhWOiG	TpFkyYYFoeG
UkC4jlhWOiG	b6v-QjYJyY8
UkC4jlhWOiG	pg6PMCgXHh7
c-QVu4J4G0-	Npaxm6pGu4_
c-QVu4J4G0-	3k3KmTVFEPF
c-QVu4J4G0-	TpFkyYYFoeG
c-QVu4J4G0-	b6v-QjYJyY8
c-QVu4J4G0-	pg6PMCgXHh7
_ROHI5IWBaE	OxkA7tU1buH
_ROHI5IWBaE	w52efho-fXC
_ROHI5IWBaE	b6v-QjYJyY8
_ROHI5IWBaE	9Da8LVseTH6
_ROHI5IWBaE	LOaigUReTj9
JGCJxDwAqID	HMIMz3l1YZ8
JGCJxDwAqID	1MRRtk0xZCC
JGCJxDwAqID	OTE442Gh9AF
JGCJxDwAqID	MWGnQ2AuYRB
JGCJxDwAqID	dpcocKNYeX7
JGCJxDwAqID	b6v-QjYJyY8
wBrz59_qjE7	nSJ-_p3rdQ9
wBrz59_qjE7	HMIMz3l1YZ8
wBrz59_qjE7	tq8SEgPcit-
wBrz59_qjE7	b6v-QjYJyY8
JOcU10HuWe8	HMIMz3l1YZ8
JOcU10HuWe8	OTE442Gh9AF
JOcU10HuWe8	cGpYtT_-BX4
JOcU10HuWe8	4LA5blAl9oH
JOcU10HuWe8	I8erBAXcnmB
JOcU10HuWe8	kpr5mE2urT9
JOcU10HuWe8	zv_C0_pvfv-
JOcU10HuWe8	b6v-QjYJyY8
JOcU10HuWe8	iZ_4DuAN70D
PyWBWDn8trD	HMIMz3l1YZ8
PyWBWDn8trD	KOZnHzm57JH
PyWBWDn8trD	OTE442Gh9AF
PyWBWDn8trD	VErrzLZz1pF
PyWBWDn8trD	QOVulpebc8_
PyWBWDn8trD	uNX8YyI5EYB
PyWBWDn8trD	FZDRxEA-8Q4
PyWBWDn8trD	3cdLedx-iaA
PyWBWDn8trD	zv_C0_pvfv-
PyWBWDn8trD	jQQuTJ0hWGD
PyWBWDn8trD	b6v-QjYJyY8
PyWBWDn8trD	suYwRRhUoFC
feEd9Ni3L_-	cqvNGvG8RI9
feEd9Ni3L_-	HMIMz3l1YZ8
feEd9Ni3L_-	OTE442Gh9AF
feEd9Ni3L_-	hMjFn1lDRPF
feEd9Ni3L_-	2fRwapXZwq_
feEd9Ni3L_-	ZE7xADhwla-
feEd9Ni3L_-	zf0uZu6PkK_
feEd9Ni3L_-	zv_C0_pvfv-
feEd9Ni3L_-	b6v-QjYJyY8
feEd9Ni3L_-	7XY4b1wYQI6
Pl0SXbxe1mC	HMIMz3l1YZ8
Pl0SXbxe1mC	OTE442Gh9AF
Pl0SXbxe1mC	hd2tsLIRCPD
Pl0SXbxe1mC	sKpU2mQLDmB
Pl0SXbxe1mC	kI8JOOcl1e8
Pl0SXbxe1mC	b6v-QjYJyY8
iLep1q7SV1C	HMIMz3l1YZ8
iLep1q7SV1C	OTE442Gh9AF
iLep1q7SV1C	aPvVFWQ5f4B
iLep1q7SV1C	awmZz65nqM7
iLep1q7SV1C	zv_C0_pvfv-
iLep1q7SV1C	b6v-QjYJyY8
iLep1q7SV1C	OySS1TZQmaH
U1Fz6N6dpJH	HMIMz3l1YZ8
U1Fz6N6dpJH	OTE442Gh9AF
U1Fz6N6dpJH	aPvVFWQ5f4B
U1Fz6N6dpJH	awmZz65nqM7
U1Fz6N6dpJH	zv_C0_pvfv-
U1Fz6N6dpJH	b6v-QjYJyY8
U1Fz6N6dpJH	OySS1TZQmaH
Ehqkf8QfcvA	OxkA7tU1buH
Ehqkf8QfcvA	w52efho-fXC
Ehqkf8QfcvA	b6v-QjYJyY8
Ehqkf8QfcvA	9Da8LVseTH6
Ehqkf8QfcvA	LOaigUReTj9
EwlqOi51wsB	HMIMz3l1YZ8
EwlqOi51wsB	OTE442Gh9AF
EwlqOi51wsB	aPvVFWQ5f4B
EwlqOi51wsB	awmZz65nqM7
EwlqOi51wsB	zv_C0_pvfv-
EwlqOi51wsB	b6v-QjYJyY8
EwlqOi51wsB	OySS1TZQmaH
KomCpRf0c3C	HMIMz3l1YZ8
KomCpRf0c3C	OTE442Gh9AF
KomCpRf0c3C	aPvVFWQ5f4B
KomCpRf0c3C	VErrzLZz1pF
KomCpRf0c3C	awmZz65nqM7
KomCpRf0c3C	zv_C0_pvfv-
KomCpRf0c3C	b6v-QjYJyY8
KomCpRf0c3C	OySS1TZQmaH
Yqz0X_IOWv_	spR5Yp_B389
Yqz0X_IOWv_	lAzaYnKpIs7
Yqz0X_IOWv_	WMknI2V1z-_
Yqz0X_IOWv_	Pxh9OmkIPc5
Yqz0X_IOWv_	RwbCvJs_I-A
Yqz0X_IOWv_	3c4BcBzD18D
Yqz0X_IOWv_	zv_C0_pvfv-
Yqz0X_IOWv_	qzHdXXijeEH
Yqz0X_IOWv_	b6v-QjYJyY8
Yqz0X_IOWv_	LOaigUReTj9
VXtZNKs53vG	YumI_wcqjYA
VXtZNKs53vG	HMIMz3l1YZ8
VXtZNKs53vG	hd2tsLIRCPD
VXtZNKs53vG	OTE442Gh9AF
VXtZNKs53vG	wl1owG-B1h7
VXtZNKs53vG	Wkw8VzpVZQ4
VXtZNKs53vG	VXXPquf7Fm_
VXtZNKs53vG	v6EDm2DpGw9
VXtZNKs53vG	yr6Fn0jZfG4
VXtZNKs53vG	zv_C0_pvfv-
VXtZNKs53vG	b6v-QjYJyY8
VXtZNKs53vG	7opD5Fm831B
OXNp8FKkclB	Npaxm6pGu4_
OXNp8FKkclB	3k3KmTVFEPF
OXNp8FKkclB	TpFkyYYFoeG
OXNp8FKkclB	b6v-QjYJyY8
OXNp8FKkclB	pg6PMCgXHh7
iF1j3GcdMK-	HMIMz3l1YZ8
iF1j3GcdMK-	OTE442Gh9AF
iF1j3GcdMK-	aPvVFWQ5f4B
iF1j3GcdMK-	awmZz65nqM7
iF1j3GcdMK-	zv_C0_pvfv-
iF1j3GcdMK-	b6v-QjYJyY8
iF1j3GcdMK-	OySS1TZQmaH
VbqtLtpDsf9	0EI5zSKofS8
VbqtLtpDsf9	AfFjgM_UF_H
VbqtLtpDsf9	b6v-QjYJyY8
L7XX8A86RIB	HMIMz3l1YZ8
L7XX8A86RIB	OTE442Gh9AF
L7XX8A86RIB	aPvVFWQ5f4B
L7XX8A86RIB	awmZz65nqM7
L7XX8A86RIB	zv_C0_pvfv-
L7XX8A86RIB	b6v-QjYJyY8
L7XX8A86RIB	OySS1TZQmaH
vNY5vADm0M-	HMIMz3l1YZ8
vNY5vADm0M-	OTE442Gh9AF
vNY5vADm0M-	aPvVFWQ5f4B
vNY5vADm0M-	awmZz65nqM7
vNY5vADm0M-	zv_C0_pvfv-
vNY5vADm0M-	b6v-QjYJyY8
vNY5vADm0M-	OySS1TZQmaH
CoMV0_h-Bh-	HMIMz3l1YZ8
CoMV0_h-Bh-	OTE442Gh9AF
CoMV0_h-Bh-	aPvVFWQ5f4B
CoMV0_h-Bh-	awmZz65nqM7
CoMV0_h-Bh-	zv_C0_pvfv-
CoMV0_h-Bh-	b6v-QjYJyY8
CoMV0_h-Bh-	OySS1TZQmaH
kx1s-mGzJj6	HMIMz3l1YZ8
kx1s-mGzJj6	OTE442Gh9AF
kx1s-mGzJj6	cGpYtT_-BX4
kx1s-mGzJj6	4LA5blAl9oH
kx1s-mGzJj6	I8erBAXcnmB
kx1s-mGzJj6	kpr5mE2urT9
kx1s-mGzJj6	zv_C0_pvfv-
kx1s-mGzJj6	b6v-QjYJyY8
kx1s-mGzJj6	iZ_4DuAN70D
nIWXJO-V4DB	Npaxm6pGu4_
nIWXJO-V4DB	3k3KmTVFEPF
nIWXJO-V4DB	TpFkyYYFoeG
nIWXJO-V4DB	b6v-QjYJyY8
nIWXJO-V4DB	pg6PMCgXHh7
R0jZ9JlQndH	Npaxm6pGu4_
R0jZ9JlQndH	3k3KmTVFEPF
R0jZ9JlQndH	TpFkyYYFoeG
R0jZ9JlQndH	b6v-QjYJyY8
R0jZ9JlQndH	pg6PMCgXHh7
irREH0KF0hA	Npaxm6pGu4_
irREH0KF0hA	3k3KmTVFEPF
irREH0KF0hA	TpFkyYYFoeG
irREH0KF0hA	b6v-QjYJyY8
irREH0KF0hA	pg6PMCgXHh7
CWayHFKCg04	HMIMz3l1YZ8
CWayHFKCg04	OTE442Gh9AF
CWayHFKCg04	VErrzLZz1pF
CWayHFKCg04	FZDRxEA-8Q4
CWayHFKCg04	3cdLedx-iaA
CWayHFKCg04	zv_C0_pvfv-
CWayHFKCg04	jQQuTJ0hWGD
CWayHFKCg04	b6v-QjYJyY8
iXsVBk-Qki5	HMIMz3l1YZ8
iXsVBk-Qki5	OTE442Gh9AF
iXsVBk-Qki5	aPvVFWQ5f4B
iXsVBk-Qki5	B9C2J-SZZM4
iXsVBk-Qki5	awmZz65nqM7
iXsVBk-Qki5	11dcY9l76f_
iXsVBk-Qki5	zv_C0_pvfv-
iXsVBk-Qki5	b6v-QjYJyY8
iXsVBk-Qki5	OySS1TZQmaH
aPYq9qag4O7	HMIMz3l1YZ8
aPYq9qag4O7	OTE442Gh9AF
aPYq9qag4O7	aPvVFWQ5f4B
aPYq9qag4O7	awmZz65nqM7
aPYq9qag4O7	zv_C0_pvfv-
aPYq9qag4O7	b6v-QjYJyY8
aPYq9qag4O7	OySS1TZQmaH
zs7BCuqGCV-	HMIMz3l1YZ8
zs7BCuqGCV-	78YglKTHU2D
zs7BCuqGCV-	awmZz65nqM7
zs7BCuqGCV-	zv_C0_pvfv-
zs7BCuqGCV-	b6v-QjYJyY8
zs7BCuqGCV-	hdNh-24EMOH
zs7BCuqGCV-	A18R19mejv9
7f99Gog-VyG	Npaxm6pGu4_
7f99Gog-VyG	3k3KmTVFEPF
7f99Gog-VyG	TpFkyYYFoeG
7f99Gog-VyG	b6v-QjYJyY8
7f99Gog-VyG	pg6PMCgXHh7
YGAq52r_455	Npaxm6pGu4_
YGAq52r_455	3k3KmTVFEPF
YGAq52r_455	EGLbIizdI66
YGAq52r_455	dvQpj72W0A-
YGAq52r_455	b6v-QjYJyY8
1NTUgVwTgHH	HMIMz3l1YZ8
1NTUgVwTgHH	hd2tsLIRCPD
1NTUgVwTgHH	OTE442Gh9AF
1NTUgVwTgHH	b6v-QjYJyY8
w1g1kv3OqI9	HMIMz3l1YZ8
w1g1kv3OqI9	OTE442Gh9AF
w1g1kv3OqI9	sKpU2mQLDmB
w1g1kv3OqI9	hkPwYkiIfR_
w1g1kv3OqI9	JB4LC3IM9-6
w1g1kv3OqI9	kXHliVeJEe6
w1g1kv3OqI9	GgiIllUf-49
w1g1kv3OqI9	b6v-QjYJyY8
w1g1kv3OqI9	rd2LGGXwOHC
w1g1kv3OqI9	AAX_OyAS4G5
w1g1kv3OqI9	bwcnFEMMK64
w1g1kv3OqI9	jj-WZV-NJCA
w1g1kv3OqI9	ORwHgsvtYg6
w1g1kv3OqI9	zv_C0_pvfv-
w1g1kv3OqI9	sOM7VDl-53-
VrhYNZUnt-A	HMIMz3l1YZ8
VrhYNZUnt-A	OTE442Gh9AF
VrhYNZUnt-A	cGpYtT_-BX4
VrhYNZUnt-A	4LA5blAl9oH
VrhYNZUnt-A	I8erBAXcnmB
VrhYNZUnt-A	kpr5mE2urT9
VrhYNZUnt-A	zv_C0_pvfv-
VrhYNZUnt-A	b6v-QjYJyY8
VrhYNZUnt-A	iZ_4DuAN70D
lAyDzNHtQM8	HMIMz3l1YZ8
lAyDzNHtQM8	OTE442Gh9AF
lAyDzNHtQM8	cGpYtT_-BX4
lAyDzNHtQM8	4LA5blAl9oH
lAyDzNHtQM8	I8erBAXcnmB
lAyDzNHtQM8	kpr5mE2urT9
lAyDzNHtQM8	zv_C0_pvfv-
lAyDzNHtQM8	b6v-QjYJyY8
lAyDzNHtQM8	iZ_4DuAN70D
nLwyYgwkJ79	HMIMz3l1YZ8
nLwyYgwkJ79	OTE442Gh9AF
nLwyYgwkJ79	sKpU2mQLDmB
nLwyYgwkJ79	kI8JOOcl1e8
nLwyYgwkJ79	b6v-QjYJyY8
U0euT7EUiZ7	OxkA7tU1buH
U0euT7EUiZ7	w52efho-fXC
U0euT7EUiZ7	b6v-QjYJyY8
U0euT7EUiZ7	Hglu9gRFIi9
U0euT7EUiZ7	9Da8LVseTH6
U0euT7EUiZ7	LOaigUReTj9
cD5sjxbvIfC	HMIMz3l1YZ8
cD5sjxbvIfC	OTE442Gh9AF
cD5sjxbvIfC	aPvVFWQ5f4B
cD5sjxbvIfC	awmZz65nqM7
cD5sjxbvIfC	zv_C0_pvfv-
cD5sjxbvIfC	b6v-QjYJyY8
cD5sjxbvIfC	OySS1TZQmaH
vYMezuDak5D	HMIMz3l1YZ8
vYMezuDak5D	OTE442Gh9AF
vYMezuDak5D	sKpU2mQLDmB
vYMezuDak5D	kI8JOOcl1e8
vYMezuDak5D	b6v-QjYJyY8
rFL8csMYWnE	3bh0-HbpTN-
rFL8csMYWnE	3k3KmTVFEPF
rFL8csMYWnE	2OC5XnoBULD
rFL8csMYWnE	XFfCYHMndi9
rFL8csMYWnE	4WiMAOtLMB7
rFL8csMYWnE	y2nNbOMf954
rFL8csMYWnE	zv_C0_pvfv-
rFL8csMYWnE	b6v-QjYJyY8
rFL8csMYWnE	sOM7VDl-53-
rFL8csMYWnE	xmo2F5znEOE
e-1pBlmcFh4	AZfTnIdW_6F
e-1pBlmcFh4	b6v-QjYJyY8
e-1pBlmcFh4	ecCQT1PXpHF
e-1pBlmcFh4	sOM7VDl-53-
HG4f-kPYkAF	AZfTnIdW_6F
HG4f-kPYkAF	b6v-QjYJyY8
HG4f-kPYkAF	ecCQT1PXpHF
HG4f-kPYkAF	sOM7VDl-53-
PyuGmqxkhdG	oWxxabsjtFF
PyuGmqxkhdG	b6v-QjYJyY8
PyuGmqxkhdG	THD3427liR4
PyuGmqxkhdG	4En3L7GwL1_
PyuGmqxkhdG	Uh-cXg8c6D5
PyuGmqxkhdG	LOaigUReTj9
j4N5OgWmsL7	HMIMz3l1YZ8
j4N5OgWmsL7	9Ewk835jBA4
j4N5OgWmsL7	tq8SEgPcit-
j4N5OgWmsL7	b6v-QjYJyY8
j4N5OgWmsL7	y8XX0Ed7IC5
1nTjO9nUbCB	HMIMz3l1YZ8
1nTjO9nUbCB	9Ewk835jBA4
1nTjO9nUbCB	tq8SEgPcit-
1nTjO9nUbCB	b6v-QjYJyY8
