drugId	targetId
dscCa5vop3E	b6v-QjYJyY8
dscCa5vop3E	LOaigUReTj9
6IKatifIKUF	HMIMz3l1YZ8
6IKatifIKUF	YumI_wcqjYA
6IKatifIKUF	OTE442Gh9AF
6IKatifIKUF	cGpYtT_-BX4
6IKatifIKUF	wQHvVZaLP04
6IKatifIKUF	WP4BSCV8l68
6IKatifIKUF	WIKswV2HgL6
6IKatifIKUF	I8erBAXcnmB
6IKatifIKUF	Wkw8VzpVZQ4
6IKatifIKUF	gZkhLag-kq4
6IKatifIKUF	p9muWuJMoX4
6IKatifIKUF	JiULTqkbDy6
6IKatifIKUF	9zV7wTKQpRH
6IKatifIKUF	-ucvKv_6u5D
6IKatifIKUF	rd2LGGXwOHC
6IKatifIKUF	XMVgP792cY8
6IKatifIKUF	hd2tsLIRCPD
6IKatifIKUF	xrbmB3FKLnH
6IKatifIKUF	ml3GE3xUM8D
6IKatifIKUF	r4c1kU8JgAG
6IKatifIKUF	bLSYZdzTG66
6IKatifIKUF	zv_C0_pvfv-
6IKatifIKUF	yr6Fn0jZfG4
6IKatifIKUF	wTLZM5eaMWH
6IKatifIKUF	sKpU2mQLDmB
6IKatifIKUF	wm0OEo6PEvB
6IKatifIKUF	JB4LC3IM9-6
6IKatifIKUF	wl1owG-B1h7
6IKatifIKUF	kXHliVeJEe6
6IKatifIKUF	GgiIllUf-49
6IKatifIKUF	QiUt546ZCT8
6IKatifIKUF	jDIjbAU1FR-
6IKatifIKUF	b6v-QjYJyY8
6IKatifIKUF	OySS1TZQmaH
6IKatifIKUF	7opD5Fm831B
6IKatifIKUF	iZ_4DuAN70D
6IKatifIKUF	e6flLvFa42B
6IKatifIKUF	56-7suvkfe4
6IKatifIKUF	aPvVFWQ5f4B
6IKatifIKUF	IyLNLpErY5F
6IKatifIKUF	2sOSh1Vd3-C
6IKatifIKUF	NriXzR952y6
6IKatifIKUF	3bp3SBgooR4
6IKatifIKUF	awmZz65nqM7
6IKatifIKUF	d4HK8asB24A
6IKatifIKUF	-VW30v7sLkC
sjCj8DtBWA_	cqvNGvG8RI9
sjCj8DtBWA_	HMIMz3l1YZ8
sjCj8DtBWA_	OTE442Gh9AF
sjCj8DtBWA_	hMjFn1lDRPF
sjCj8DtBWA_	2fRwapXZwq_
sjCj8DtBWA_	ZE7xADhwla-
sjCj8DtBWA_	zf0uZu6PkK_
sjCj8DtBWA_	zv_C0_pvfv-
sjCj8DtBWA_	b6v-QjYJyY8
sjCj8DtBWA_	7XY4b1wYQI6
BluHNKcKH3B	HMIMz3l1YZ8
BluHNKcKH3B	OTE442Gh9AF
BluHNKcKH3B	3JXl_uB4Fu7
BluHNKcKH3B	d27hEIMMLf7
BluHNKcKH3B	hMjFn1lDRPF
BluHNKcKH3B	ZE7xADhwla-
BluHNKcKH3B	zf0uZu6PkK_
BluHNKcKH3B	zv_C0_pvfv-
BluHNKcKH3B	b6v-QjYJyY8
BluHNKcKH3B	7XY4b1wYQI6
DnSI482AGh7	cqvNGvG8RI9
DnSI482AGh7	HMIMz3l1YZ8
DnSI482AGh7	OTE442Gh9AF
DnSI482AGh7	hMjFn1lDRPF
DnSI482AGh7	2fRwapXZwq_
DnSI482AGh7	ZE7xADhwla-
DnSI482AGh7	zf0uZu6PkK_
DnSI482AGh7	zv_C0_pvfv-
DnSI482AGh7	b6v-QjYJyY8
DnSI482AGh7	7XY4b1wYQI6
TnwNqc9TdBF	HMIMz3l1YZ8
TnwNqc9TdBF	C2MnvS2GlV8
TnwNqc9TdBF	oHFHjxV1k-D
TnwNqc9TdBF	99JL64J58j5
TnwNqc9TdBF	tq8SEgPcit-
TnwNqc9TdBF	zv_C0_pvfv-
TnwNqc9TdBF	b6v-QjYJyY8
CwiwkPp4ZXE	vbkthGf-a36
CwiwkPp4ZXE	F8JAZXlzlo6
CwiwkPp4ZXE	b6v-QjYJyY8
CwiwkPp4ZXE	LOaigUReTj9
TpHX8MQXMl6	HMIMz3l1YZ8
TpHX8MQXMl6	OTE442Gh9AF
TpHX8MQXMl6	5J91WZSlxPH
TpHX8MQXMl6	hMjFn1lDRPF
TpHX8MQXMl6	f6GUXF1K3BH
TpHX8MQXMl6	zv_C0_pvfv-
TpHX8MQXMl6	b6v-QjYJyY8
TpHX8MQXMl6	7XY4b1wYQI6
GcIz3CqIqrC	HMIMz3l1YZ8
GcIz3CqIqrC	OTE442Gh9AF
GcIz3CqIqrC	5J91WZSlxPH
GcIz3CqIqrC	hMjFn1lDRPF
GcIz3CqIqrC	f6GUXF1K3BH
GcIz3CqIqrC	zv_C0_pvfv-
GcIz3CqIqrC	b6v-QjYJyY8
GcIz3CqIqrC	7XY4b1wYQI6
hYFN8nGWdZ_	HMIMz3l1YZ8
hYFN8nGWdZ_	OTE442Gh9AF
hYFN8nGWdZ_	WIKswV2HgL6
hYFN8nGWdZ_	gZkhLag-kq4
hYFN8nGWdZ_	p9muWuJMoX4
hYFN8nGWdZ_	U_S89_fl2BD
hYFN8nGWdZ_	IqrHnvuFI3D
hYFN8nGWdZ_	ml3GE3xUM8D
hYFN8nGWdZ_	HDhm6-b5VCA
hYFN8nGWdZ_	crsn14y8PXC
hYFN8nGWdZ_	zv_C0_pvfv-
hYFN8nGWdZ_	_WG5LCV_N1H
hYFN8nGWdZ_	_Uq0CRQ4-WH
hYFN8nGWdZ_	RXYddRBSjn-
hYFN8nGWdZ_	HJ5wt4-gvU9
hYFN8nGWdZ_	dKbA_GXFj-G
hYFN8nGWdZ_	S7wSfVmL4X-
hYFN8nGWdZ_	wm0OEo6PEvB
hYFN8nGWdZ_	s1MRwJP4qQE
hYFN8nGWdZ_	-s3gCgMo8f8
hYFN8nGWdZ_	b6v-QjYJyY8
hYFN8nGWdZ_	aPfspzV4p08
hYFN8nGWdZ_	56-7suvkfe4
hYFN8nGWdZ_	NriXzR952y6
hYFN8nGWdZ_	12UoTPp4xkG
hYFN8nGWdZ_	d4HK8asB24A
hYFN8nGWdZ_	0RX1eWLhFI6
hYFN8nGWdZ_	-VW30v7sLkC
go0_u8b8NF-	HMIMz3l1YZ8
go0_u8b8NF-	OTE442Gh9AF
go0_u8b8NF-	5J91WZSlxPH
go0_u8b8NF-	hMjFn1lDRPF
go0_u8b8NF-	f6GUXF1K3BH
go0_u8b8NF-	zv_C0_pvfv-
go0_u8b8NF-	b6v-QjYJyY8
go0_u8b8NF-	7XY4b1wYQI6
8DA2qDY2M-H	5R9jiDHqU8B
8DA2qDY2M-H	fQYySa8RQq6
8DA2qDY2M-H	eoTG_3UZjz8
8DA2qDY2M-H	b6v-QjYJyY8
8DA2qDY2M-H	LOaigUReTj9
QoMfO1O1c5_	HMIMz3l1YZ8
QoMfO1O1c5_	OTE442Gh9AF
QoMfO1O1c5_	aPvVFWQ5f4B
QoMfO1O1c5_	awmZz65nqM7
QoMfO1O1c5_	zv_C0_pvfv-
QoMfO1O1c5_	b6v-QjYJyY8
QoMfO1O1c5_	OySS1TZQmaH
U98JLQe378-	HMIMz3l1YZ8
U98JLQe378-	l5GnzRoHcg4
U98JLQe378-	jv9C1YQZk7A
U98JLQe378-	oWxxabsjtFF
U98JLQe378-	Vyrk96HYG26
U98JLQe378-	b6v-QjYJyY8
U98JLQe378-	LOaigUReTj9
U98JLQe378-	mI9lt_1a114
U98JLQe378-	ENP4zMgDP_E
U98JLQe378-	15VXvwQtzjF
U98JLQe378-	tq8SEgPcit-
U98JLQe378-	ogiMEdgr895
U98JLQe378-	ZR74nRqsxHG
U98JLQe378-	zv_C0_pvfv-
CExLIg_NJmA	HMIMz3l1YZ8
CExLIg_NJmA	OTE442Gh9AF
CExLIg_NJmA	b6v-QjYJyY8
CExLIg_NJmA	OySS1TZQmaH
CExLIg_NJmA	0t70QJTQHKA
CExLIg_NJmA	aPvVFWQ5f4B
CExLIg_NJmA	B9C2J-SZZM4
CExLIg_NJmA	awmZz65nqM7
CExLIg_NJmA	_g0MJ00Gg-4
CExLIg_NJmA	11dcY9l76f_
CExLIg_NJmA	zv_C0_pvfv-
CExLIg_NJmA	AvbhJ5Dwcl4
CExLIg_NJmA	zlZNJVAlT0A
xKSE4MII_48	HMIMz3l1YZ8
xKSE4MII_48	OTE442Gh9AF
xKSE4MII_48	WIKswV2HgL6
xKSE4MII_48	wm0OEo6PEvB
xKSE4MII_48	gZkhLag-kq4
xKSE4MII_48	p9muWuJMoX4
xKSE4MII_48	JiULTqkbDy6
xKSE4MII_48	QiUt546ZCT8
xKSE4MII_48	9zV7wTKQpRH
xKSE4MII_48	b6v-QjYJyY8
xKSE4MII_48	-ucvKv_6u5D
xKSE4MII_48	e6flLvFa42B
xKSE4MII_48	56-7suvkfe4
xKSE4MII_48	ml3GE3xUM8D
xKSE4MII_48	r4c1kU8JgAG
xKSE4MII_48	IyLNLpErY5F
xKSE4MII_48	2sOSh1Vd3-C
xKSE4MII_48	NriXzR952y6
xKSE4MII_48	bLSYZdzTG66
xKSE4MII_48	d4HK8asB24A
xKSE4MII_48	zv_C0_pvfv-
xKSE4MII_48	-VW30v7sLkC
xKSE4MII_48	wTLZM5eaMWH
KV2enpLlwt-	HMIMz3l1YZ8
KV2enpLlwt-	dcgws5Sc1f4
KV2enpLlwt-	VYhs4CcO9q6
KV2enpLlwt-	e47WD6WA6W_
KV2enpLlwt-	6NRJyqaT9AE
KV2enpLlwt-	5GwZsO16huB
KV2enpLlwt-	zv_C0_pvfv-
KV2enpLlwt-	b6v-QjYJyY8
KV2enpLlwt-	CbYJdTnXSo_
Yz2-K-xBZIA	HMIMz3l1YZ8
Yz2-K-xBZIA	OTE442Gh9AF
Yz2-K-xBZIA	WIKswV2HgL6
Yz2-K-xBZIA	wm0OEo6PEvB
Yz2-K-xBZIA	gZkhLag-kq4
Yz2-K-xBZIA	p9muWuJMoX4
Yz2-K-xBZIA	JiULTqkbDy6
Yz2-K-xBZIA	QiUt546ZCT8
Yz2-K-xBZIA	9zV7wTKQpRH
Yz2-K-xBZIA	b6v-QjYJyY8
Yz2-K-xBZIA	-ucvKv_6u5D
Yz2-K-xBZIA	e6flLvFa42B
Yz2-K-xBZIA	56-7suvkfe4
Yz2-K-xBZIA	ml3GE3xUM8D
Yz2-K-xBZIA	r4c1kU8JgAG
Yz2-K-xBZIA	IyLNLpErY5F
Yz2-K-xBZIA	2sOSh1Vd3-C
Yz2-K-xBZIA	NriXzR952y6
Yz2-K-xBZIA	bLSYZdzTG66
Yz2-K-xBZIA	d4HK8asB24A
Yz2-K-xBZIA	zv_C0_pvfv-
Yz2-K-xBZIA	-VW30v7sLkC
Yz2-K-xBZIA	wTLZM5eaMWH
vPm-iwDiVhB	vbkthGf-a36
vPm-iwDiVhB	F8JAZXlzlo6
vPm-iwDiVhB	b6v-QjYJyY8
vPm-iwDiVhB	LOaigUReTj9
cwXy7_3Oz97	gmRdRTUT3mH
cwXy7_3Oz97	5R9jiDHqU8B
cwXy7_3Oz97	-1FpDFyFxV6
cwXy7_3Oz97	R5thyr1_Ij6
cwXy7_3Oz97	b6v-QjYJyY8
cwXy7_3Oz97	LOaigUReTj9
z4UiU1f6X0C	OxkA7tU1buH
z4UiU1f6X0C	w52efho-fXC
z4UiU1f6X0C	b6v-QjYJyY8
z4UiU1f6X0C	9Da8LVseTH6
z4UiU1f6X0C	LOaigUReTj9
t7pzpShkLJ_	vbkthGf-a36
t7pzpShkLJ_	F8JAZXlzlo6
t7pzpShkLJ_	b6v-QjYJyY8
t7pzpShkLJ_	LOaigUReTj9
DE34pzyx0L9	HMIMz3l1YZ8
DE34pzyx0L9	l5GnzRoHcg4
DE34pzyx0L9	jv9C1YQZk7A
DE34pzyx0L9	oWxxabsjtFF
DE34pzyx0L9	Vyrk96HYG26
DE34pzyx0L9	b6v-QjYJyY8
DE34pzyx0L9	LOaigUReTj9
DE34pzyx0L9	mI9lt_1a114
DE34pzyx0L9	ENP4zMgDP_E
DE34pzyx0L9	15VXvwQtzjF
DE34pzyx0L9	tq8SEgPcit-
DE34pzyx0L9	ogiMEdgr895
DE34pzyx0L9	ZR74nRqsxHG
DE34pzyx0L9	zv_C0_pvfv-
QGIwT6dz42C	0EI5zSKofS8
QGIwT6dz42C	b6v-QjYJyY8
QGIwT6dz42C	WohNLF3qo7B
8_8KGvR77u7	vbkthGf-a36
8_8KGvR77u7	F8JAZXlzlo6
8_8KGvR77u7	b6v-QjYJyY8
8_8KGvR77u7	LOaigUReTj9
KzIZS2I9XRD	HMIMz3l1YZ8
KzIZS2I9XRD	OTE442Gh9AF
KzIZS2I9XRD	cGpYtT_-BX4
KzIZS2I9XRD	3bp3SBgooR4
KzIZS2I9XRD	I8erBAXcnmB
KzIZS2I9XRD	jDIjbAU1FR-
KzIZS2I9XRD	zv_C0_pvfv-
KzIZS2I9XRD	b6v-QjYJyY8
KzIZS2I9XRD	iZ_4DuAN70D
9rJWs6UzGWB	HMIMz3l1YZ8
9rJWs6UzGWB	OTE442Gh9AF
9rJWs6UzGWB	WIKswV2HgL6
9rJWs6UzGWB	gZkhLag-kq4
9rJWs6UzGWB	p9muWuJMoX4
9rJWs6UzGWB	U_S89_fl2BD
9rJWs6UzGWB	IqrHnvuFI3D
9rJWs6UzGWB	ml3GE3xUM8D
9rJWs6UzGWB	HDhm6-b5VCA
9rJWs6UzGWB	crsn14y8PXC
9rJWs6UzGWB	zv_C0_pvfv-
9rJWs6UzGWB	_WG5LCV_N1H
9rJWs6UzGWB	_Uq0CRQ4-WH
9rJWs6UzGWB	RXYddRBSjn-
9rJWs6UzGWB	HJ5wt4-gvU9
9rJWs6UzGWB	dKbA_GXFj-G
9rJWs6UzGWB	S7wSfVmL4X-
9rJWs6UzGWB	wm0OEo6PEvB
9rJWs6UzGWB	s1MRwJP4qQE
9rJWs6UzGWB	-s3gCgMo8f8
9rJWs6UzGWB	b6v-QjYJyY8
9rJWs6UzGWB	aPfspzV4p08
9rJWs6UzGWB	56-7suvkfe4
9rJWs6UzGWB	NriXzR952y6
9rJWs6UzGWB	12UoTPp4xkG
9rJWs6UzGWB	d4HK8asB24A
9rJWs6UzGWB	0RX1eWLhFI6
9rJWs6UzGWB	-VW30v7sLkC
qDITr5Z2o-F	HMIMz3l1YZ8
qDITr5Z2o-F	OTE442Gh9AF
qDITr5Z2o-F	HJ5wt4-gvU9
qDITr5Z2o-F	dKbA_GXFj-G
qDITr5Z2o-F	WIKswV2HgL6
qDITr5Z2o-F	wm0OEo6PEvB
qDITr5Z2o-F	s1MRwJP4qQE
qDITr5Z2o-F	gZkhLag-kq4
qDITr5Z2o-F	p9muWuJMoX4
qDITr5Z2o-F	U_S89_fl2BD
qDITr5Z2o-F	IqrHnvuFI3D
qDITr5Z2o-F	-s3gCgMo8f8
qDITr5Z2o-F	b6v-QjYJyY8
qDITr5Z2o-F	aPfspzV4p08
qDITr5Z2o-F	56-7suvkfe4
qDITr5Z2o-F	ml3GE3xUM8D
qDITr5Z2o-F	12UoTPp4xkG
qDITr5Z2o-F	NriXzR952y6
qDITr5Z2o-F	d4HK8asB24A
qDITr5Z2o-F	zv_C0_pvfv-
qDITr5Z2o-F	_WG5LCV_N1H
qDITr5Z2o-F	-VW30v7sLkC
qDITr5Z2o-F	RXYddRBSjn-
1nTFZoC9RmC	HMIMz3l1YZ8
1nTFZoC9RmC	OTE442Gh9AF
1nTFZoC9RmC	5J91WZSlxPH
1nTFZoC9RmC	hMjFn1lDRPF
1nTFZoC9RmC	f6GUXF1K3BH
1nTFZoC9RmC	zv_C0_pvfv-
1nTFZoC9RmC	b6v-QjYJyY8
1nTFZoC9RmC	7XY4b1wYQI6
1wVy8C61ob_	HMIMz3l1YZ8
1wVy8C61ob_	OTE442Gh9AF
1wVy8C61ob_	5J91WZSlxPH
1wVy8C61ob_	hMjFn1lDRPF
1wVy8C61ob_	f6GUXF1K3BH
1wVy8C61ob_	zv_C0_pvfv-
1wVy8C61ob_	b6v-QjYJyY8
1wVy8C61ob_	7XY4b1wYQI6
ygkIRO99D5H	HMIMz3l1YZ8
ygkIRO99D5H	OTE442Gh9AF
ygkIRO99D5H	cGpYtT_-BX4
ygkIRO99D5H	3bp3SBgooR4
ygkIRO99D5H	I8erBAXcnmB
ygkIRO99D5H	jDIjbAU1FR-
ygkIRO99D5H	zv_C0_pvfv-
ygkIRO99D5H	b6v-QjYJyY8
ygkIRO99D5H	iZ_4DuAN70D
POHEpIjCS7_	OxkA7tU1buH
POHEpIjCS7_	w52efho-fXC
POHEpIjCS7_	b6v-QjYJyY8
POHEpIjCS7_	9Da8LVseTH6
POHEpIjCS7_	LOaigUReTj9
lRRVu6AfSH-	HMIMz3l1YZ8
lRRVu6AfSH-	OTE442Gh9AF
lRRVu6AfSH-	WIKswV2HgL6
lRRVu6AfSH-	gZkhLag-kq4
lRRVu6AfSH-	p9muWuJMoX4
lRRVu6AfSH-	U_S89_fl2BD
lRRVu6AfSH-	IqrHnvuFI3D
lRRVu6AfSH-	JiULTqkbDy6
lRRVu6AfSH-	9zV7wTKQpRH
lRRVu6AfSH-	-ucvKv_6u5D
lRRVu6AfSH-	e08iH-uz_Z7
lRRVu6AfSH-	ml3GE3xUM8D
lRRVu6AfSH-	2mH_cVHla4_
lRRVu6AfSH-	QoV5qUpDn84
lRRVu6AfSH-	HDhm6-b5VCA
lRRVu6AfSH-	r4c1kU8JgAG
lRRVu6AfSH-	bLSYZdzTG66
lRRVu6AfSH-	dduKFb0LSt4
lRRVu6AfSH-	crsn14y8PXC
lRRVu6AfSH-	zv_C0_pvfv-
lRRVu6AfSH-	_WG5LCV_N1H
lRRVu6AfSH-	_Uq0CRQ4-WH
lRRVu6AfSH-	RXYddRBSjn-
lRRVu6AfSH-	wTLZM5eaMWH
lRRVu6AfSH-	HJ5wt4-gvU9
lRRVu6AfSH-	dKbA_GXFj-G
lRRVu6AfSH-	S7wSfVmL4X-
lRRVu6AfSH-	wm0OEo6PEvB
lRRVu6AfSH-	s1MRwJP4qQE
lRRVu6AfSH-	1Ja1Uz0IcjD
lRRVu6AfSH-	JcBY7N1gggH
lRRVu6AfSH-	-s3gCgMo8f8
lRRVu6AfSH-	QiUt546ZCT8
lRRVu6AfSH-	REmVpuZNJTA
lRRVu6AfSH-	b6v-QjYJyY8
lRRVu6AfSH-	-Z5R8XsJPUG
lRRVu6AfSH-	aPfspzV4p08
lRRVu6AfSH-	56-7suvkfe4
lRRVu6AfSH-	e6flLvFa42B
lRRVu6AfSH-	95uHVU662w5
lRRVu6AfSH-	I9WYexGEXV-
lRRVu6AfSH-	IyLNLpErY5F
lRRVu6AfSH-	NriXzR952y6
lRRVu6AfSH-	12UoTPp4xkG
lRRVu6AfSH-	2sOSh1Vd3-C
lRRVu6AfSH-	d4HK8asB24A
lRRVu6AfSH-	0RX1eWLhFI6
lRRVu6AfSH-	-VW30v7sLkC
yQOa7hrAEYD	HMIMz3l1YZ8
yQOa7hrAEYD	OTE442Gh9AF
yQOa7hrAEYD	cGpYtT_-BX4
yQOa7hrAEYD	WIKswV2HgL6
yQOa7hrAEYD	9zV7wTKQpRH
yQOa7hrAEYD	4WVJVcyTJ-H
yQOa7hrAEYD	lt58CH68h74
yQOa7hrAEYD	2mH_cVHla4_
yQOa7hrAEYD	r4c1kU8JgAG
yQOa7hrAEYD	bLSYZdzTG66
yQOa7hrAEYD	dduKFb0LSt4
yQOa7hrAEYD	zv_C0_pvfv-
yQOa7hrAEYD	wTLZM5eaMWH
yQOa7hrAEYD	Q6rfu9XEA9G
yQOa7hrAEYD	wm0OEo6PEvB
yQOa7hrAEYD	4LA5blAl9oH
yQOa7hrAEYD	1Ja1Uz0IcjD
yQOa7hrAEYD	JcBY7N1gggH
yQOa7hrAEYD	GgiIllUf-49
yQOa7hrAEYD	QiUt546ZCT8
yQOa7hrAEYD	jDIjbAU1FR-
yQOa7hrAEYD	iZ_4DuAN70D
yQOa7hrAEYD	e6flLvFa42B
yQOa7hrAEYD	NriXzR952y6
yQOa7hrAEYD	3bp3SBgooR4
yQOa7hrAEYD	tYSarZ1se9G
yQOa7hrAEYD	d4HK8asB24A
yQOa7hrAEYD	d6XNv1H7izB
yQOa7hrAEYD	-VW30v7sLkC
yQOa7hrAEYD	IHKwaslCB1_
yQOa7hrAEYD	LQ1V7WyASp_
yQOa7hrAEYD	I8erBAXcnmB
yQOa7hrAEYD	gZkhLag-kq4
yQOa7hrAEYD	p9muWuJMoX4
yQOa7hrAEYD	O6388FFAnlG
yQOa7hrAEYD	JiULTqkbDy6
yQOa7hrAEYD	CekUeo5JpL5
yQOa7hrAEYD	-ucvKv_6u5D
yQOa7hrAEYD	rd2LGGXwOHC
yQOa7hrAEYD	e08iH-uz_Z7
yQOa7hrAEYD	ml3GE3xUM8D
yQOa7hrAEYD	QoV5qUpDn84
yQOa7hrAEYD	kpr5mE2urT9
yQOa7hrAEYD	sKpU2mQLDmB
yQOa7hrAEYD	JB4LC3IM9-6
yQOa7hrAEYD	kXHliVeJEe6
yQOa7hrAEYD	REmVpuZNJTA
yQOa7hrAEYD	b6v-QjYJyY8
yQOa7hrAEYD	-Z5R8XsJPUG
yQOa7hrAEYD	56-7suvkfe4
yQOa7hrAEYD	95uHVU662w5
yQOa7hrAEYD	I9WYexGEXV-
yQOa7hrAEYD	IyLNLpErY5F
yQOa7hrAEYD	2sOSh1Vd3-C
yQOa7hrAEYD	7DFgtjMt3o5
yQOa7hrAEYD	gYIDu-eauF-
tJBtEoMmRCB	HMIMz3l1YZ8
tJBtEoMmRCB	OTE442Gh9AF
tJBtEoMmRCB	cGpYtT_-BX4
tJBtEoMmRCB	3bp3SBgooR4
tJBtEoMmRCB	I8erBAXcnmB
tJBtEoMmRCB	jDIjbAU1FR-
tJBtEoMmRCB	zv_C0_pvfv-
tJBtEoMmRCB	b6v-QjYJyY8
tJBtEoMmRCB	iZ_4DuAN70D
oSVOvCCw4p9	Hsu9DiAf5n7
oSVOvCCw4p9	WsvL9Z2KdQ5
oSVOvCCw4p9	peNRqvP8x8A
oSVOvCCw4p9	b6v-QjYJyY8
oSVOvCCw4p9	LOaigUReTj9
5T-oobPeyE4	HMIMz3l1YZ8
5T-oobPeyE4	l5GnzRoHcg4
5T-oobPeyE4	jv9C1YQZk7A
5T-oobPeyE4	oWxxabsjtFF
5T-oobPeyE4	Vyrk96HYG26
5T-oobPeyE4	b6v-QjYJyY8
5T-oobPeyE4	LOaigUReTj9
5T-oobPeyE4	mI9lt_1a114
5T-oobPeyE4	ENP4zMgDP_E
5T-oobPeyE4	15VXvwQtzjF
5T-oobPeyE4	tq8SEgPcit-
5T-oobPeyE4	ogiMEdgr895
5T-oobPeyE4	ZR74nRqsxHG
5T-oobPeyE4	zv_C0_pvfv-
z8WAo7tvni4	OxkA7tU1buH
z8WAo7tvni4	w52efho-fXC
z8WAo7tvni4	b6v-QjYJyY8
z8WAo7tvni4	9Da8LVseTH6
z8WAo7tvni4	LOaigUReTj9
ZgEQFpS6rC_	OxkA7tU1buH
ZgEQFpS6rC_	w52efho-fXC
ZgEQFpS6rC_	b6v-QjYJyY8
ZgEQFpS6rC_	9Da8LVseTH6
ZgEQFpS6rC_	LOaigUReTj9
oMEBwy4C7EG	HMIMz3l1YZ8
oMEBwy4C7EG	l5GnzRoHcg4
oMEBwy4C7EG	jv9C1YQZk7A
oMEBwy4C7EG	oWxxabsjtFF
oMEBwy4C7EG	Vyrk96HYG26
oMEBwy4C7EG	b6v-QjYJyY8
oMEBwy4C7EG	LOaigUReTj9
oMEBwy4C7EG	mI9lt_1a114
oMEBwy4C7EG	ENP4zMgDP_E
oMEBwy4C7EG	15VXvwQtzjF
oMEBwy4C7EG	tq8SEgPcit-
oMEBwy4C7EG	ogiMEdgr895
oMEBwy4C7EG	ZR74nRqsxHG
oMEBwy4C7EG	zv_C0_pvfv-
XXkHToMPlBG	vbkthGf-a36
XXkHToMPlBG	F8JAZXlzlo6
XXkHToMPlBG	b6v-QjYJyY8
XXkHToMPlBG	LOaigUReTj9
rtlTnsDFuLC	2LQD_yNEU8G
rtlTnsDFuLC	0EI5zSKofS8
rtlTnsDFuLC	Q66pAsdlYK9
rtlTnsDFuLC	b6v-QjYJyY8
qlzKnaadSa6	OxkA7tU1buH
qlzKnaadSa6	w52efho-fXC
qlzKnaadSa6	b6v-QjYJyY8
qlzKnaadSa6	9Da8LVseTH6
qlzKnaadSa6	LOaigUReTj9
wMvd9gNONuC	Hsu9DiAf5n7
wMvd9gNONuC	WsvL9Z2KdQ5
wMvd9gNONuC	peNRqvP8x8A
wMvd9gNONuC	b6v-QjYJyY8
wMvd9gNONuC	LOaigUReTj9
RQrlWEl1lxD	HMIMz3l1YZ8
RQrlWEl1lxD	OTE442Gh9AF
RQrlWEl1lxD	WIKswV2HgL6
RQrlWEl1lxD	gZkhLag-kq4
RQrlWEl1lxD	p9muWuJMoX4
RQrlWEl1lxD	-ucvKv_6u5D
RQrlWEl1lxD	e08iH-uz_Z7
RQrlWEl1lxD	2mH_cVHla4_
RQrlWEl1lxD	ml3GE3xUM8D
RQrlWEl1lxD	QoV5qUpDn84
RQrlWEl1lxD	r4c1kU8JgAG
RQrlWEl1lxD	bLSYZdzTG66
RQrlWEl1lxD	dduKFb0LSt4
RQrlWEl1lxD	zv_C0_pvfv-
RQrlWEl1lxD	wTLZM5eaMWH
RQrlWEl1lxD	wm0OEo6PEvB
RQrlWEl1lxD	1Ja1Uz0IcjD
RQrlWEl1lxD	JcBY7N1gggH
RQrlWEl1lxD	REmVpuZNJTA
RQrlWEl1lxD	b6v-QjYJyY8
RQrlWEl1lxD	-Z5R8XsJPUG
RQrlWEl1lxD	56-7suvkfe4
RQrlWEl1lxD	95uHVU662w5
RQrlWEl1lxD	I9WYexGEXV-
RQrlWEl1lxD	IyLNLpErY5F
RQrlWEl1lxD	NriXzR952y6
RQrlWEl1lxD	d4HK8asB24A
RQrlWEl1lxD	-VW30v7sLkC
iUqx5nFP7D5	HMIMz3l1YZ8
iUqx5nFP7D5	OTE442Gh9AF
iUqx5nFP7D5	5J91WZSlxPH
iUqx5nFP7D5	hMjFn1lDRPF
iUqx5nFP7D5	f6GUXF1K3BH
iUqx5nFP7D5	zv_C0_pvfv-
iUqx5nFP7D5	b6v-QjYJyY8
iUqx5nFP7D5	7XY4b1wYQI6
cJ2J1Lt2_kF	HMIMz3l1YZ8
cJ2J1Lt2_kF	OTE442Gh9AF
cJ2J1Lt2_kF	HJ5wt4-gvU9
cJ2J1Lt2_kF	dKbA_GXFj-G
cJ2J1Lt2_kF	WIKswV2HgL6
cJ2J1Lt2_kF	wm0OEo6PEvB
cJ2J1Lt2_kF	s1MRwJP4qQE
cJ2J1Lt2_kF	gZkhLag-kq4
cJ2J1Lt2_kF	p9muWuJMoX4
cJ2J1Lt2_kF	U_S89_fl2BD
cJ2J1Lt2_kF	IqrHnvuFI3D
cJ2J1Lt2_kF	-s3gCgMo8f8
cJ2J1Lt2_kF	b6v-QjYJyY8
cJ2J1Lt2_kF	aPfspzV4p08
cJ2J1Lt2_kF	56-7suvkfe4
cJ2J1Lt2_kF	ml3GE3xUM8D
cJ2J1Lt2_kF	12UoTPp4xkG
cJ2J1Lt2_kF	NriXzR952y6
cJ2J1Lt2_kF	d4HK8asB24A
cJ2J1Lt2_kF	zv_C0_pvfv-
cJ2J1Lt2_kF	_WG5LCV_N1H
cJ2J1Lt2_kF	-VW30v7sLkC
cJ2J1Lt2_kF	RXYddRBSjn-
zdHnc6pe8wB	vbkthGf-a36
zdHnc6pe8wB	F8JAZXlzlo6
zdHnc6pe8wB	b6v-QjYJyY8
zdHnc6pe8wB	LOaigUReTj9
DFT9OddWpO5	HMIMz3l1YZ8
DFT9OddWpO5	OTE442Gh9AF
DFT9OddWpO5	cGpYtT_-BX4
DFT9OddWpO5	3bp3SBgooR4
