52529027,,2669837,21434381,MAIN,733341,,,,,,,,,7098218,qualitative,,6025451,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529028,,2669568,21434384,MAIN,849653,,,,,,,,,7167818,qualitative,,6088711,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529029,,2669568,21434383,MAIN,2781087,,,,,,,,,7167818,qualitative,,6088711,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529030,,2669568,21434382,MAIN,1691289,,,,,,,,,7167818,qualitative,,6088711,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529035,,2724755,21434389,MAIN,963744,,,,,,,,,7167838,qualitative,,6088731,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529055,,2887363,21434409,MAIN,850813,,,,,,,,,7098258,qualitative,,6025491,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529056,,2552086,21434410,MAIN,4172597,,,,,,,,,7098139,qualitative,,6025372,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529057,,2552086,21434411,MAIN,900263,,,,,,,,,7098139,qualitative,,6025372,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529058,,2730173,21434412,MAIN,663946,,,,,,,,,7167798,qualitative,,6088691,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529059,,2730173,21434414,MAIN,898821,,,,,,,,,7167798,qualitative,,6088691,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529060,,2730173,21434413,MAIN,682146,,,,,,,,,7167798,qualitative,,6088691,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529061,,2887363,21434415,MAIN,832731,,,,,,,,,7098258,qualitative,,6025491,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
