52533308,,61963990,21436162,,19938601,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533309,,61963990,21436316,,19938777,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533310,,61963990,21436330,,19938796,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533311,,61963990,21436076,,19747523,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533312,,61963990,21436317,,19938779,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533313,,61963990,21436323,,19938785,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533314,,61963990,21436303,,19938762,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533315,,61963990,21436326,,19938788,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533316,,61963990,21436097,,19938528,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533317,,61963990,21436164,,19938603,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533318,,61963990,21436349,,25548487,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533319,,61963990,21436304,,19938763,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533320,,61963990,21436315,,19938776,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533321,,61963990,21436305,,19938765,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533322,,61963990,21436082,,19938504,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533323,,61963990,21436155,,19938594,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533324,,61963990,21436108,,19938539,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533325,,61963990,21436291,,19938749,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533326,,61963990,21436135,,19938571,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533327,,61963990,21436272,,19938726,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533328,,61963990,21436311,,19938771,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533329,,61963990,21436170,,19938609,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533330,,61963990,21436120,,19938555,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533331,,61963990,21436095,,19938523,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533332,,61963990,21436183,,19938624,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533333,,61963990,21436319,,19938781,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533334,,61963990,21436313,,19938773,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533335,,61963990,21436325,,19938787,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533336,,61963990,21436329,,19938794,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533337,,61963990,21436295,,19938753,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533338,,61963990,21436299,,19938758,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533339,,61963990,21436296,,19938754,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533340,,61963990,21436106,,19938537,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533341,,61963990,21436195,,19938636,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533342,,61963990,21436298,,19938756,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533343,,61963990,21436331,,19938797,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533344,,61963990,21436205,,19938648,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533345,,61963990,21436307,,19938767,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533346,,61963990,21436320,,19938782,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533347,,61963990,21436324,,19938786,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
52533348,,61963990,21436328,,19938793,,,,,,,biotinylated tyrosine peptide,,7169067,qualitative,,6089890,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against GST fused JAK3 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844727,,Tyrosine-protein kinase JAK3,,Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3:Wild,Tyrosine-protein kinase JAK3,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK3,1,2018/11/22,
