52532725,,61963990,21436343,,24184035,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532726,,61963990,21436350,,25548513,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532727,,61963990,21436351,,25548515,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532728,,61963990,21436352,,25548517,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532729,,61963990,21436344,,24184036,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532730,,61963990,21436198,,19938640,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532731,,61963990,21436345,,24184039,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532732,,61963990,21436340,,24183994,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532733,,61963990,21436353,,25548525,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532734,,61963990,21436346,,24184040,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532735,,61963990,21436339,,24183992,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532736,,61963990,21436341,,24184000,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532737,,61963990,21436079,,19938500,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532738,,61963990,21436083,,19938505,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532739,,61963990,21436093,,19938521,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532740,,61963990,21436314,,19938775,,,,,,,,,7169070,qualitative,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2018/11/22,
52532750,,61963990,21436305,,19938765,,,,,,,,,7169071,IC50,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,<,10,,µM,5,result normalized in M; pAur = -log(value),,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2020/03/17,
52532793,,61963990,21436349,,25548487,,,,,,,,,7169071,IC50,,6089892,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against human CDK1-Cyclin B,,1806902,,,,,human,3844725,,Cyclin-dependent kinase 1 [human],human,Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human]:Wild,Cyclin-dependent kinase 1 [human],,,human,,,,>,10,,µM,1,pAur < 5,,,,2018/11/16,Cyclin-dependent kinase 1 [human],1,2020/03/17,
52532816,,61963990,21436157,,19938596,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532817,,61963990,21436334,,24183754,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532818,,61963990,21436118,,19938553,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532819,,61963990,21436156,,19938595,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532820,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169111,qualitative,,6089924,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   cardiac blood flow velocity (CBFv); increase in,,1806906,,,,,human,,,,,,,,,,,human,,,title compound at 10 &micro;g increased peak cardiac blood flow velocity (CBFv) and produced dose-dependent augmentation of cardiac blood flow velocity (CBFv) duration (figures),,,,,,,,,,2018/11/16,,,2018/11/22,
52532821,,61963990,21436119,,19938554,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532822,,61963990,21436167,,19938606,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532823,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169106,qualitative,,6089920,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   coronary blood flow velocity; increase in,,1806906,,,,,human,,,,,,,,,,,human,,,title compound at 400 &micro;g produced coronary blood flow velocity >=2. 5-fold above baseline that was maintained for 2.8 minutes (figure),,,,,,,,,,2018/11/16,,,2018/11/22,
52532824,,61963990,21436115,,19938548,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532825,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169108,qualitative,,6089922,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   heart rate; effect on,,1806906,,,,,human,,,,,,,,,,,human,,,graph showing time profiles of mean heart rate change from baseline versus mean plasma concentration over time after administration of title compound at 20 &micro;/kg is given (figure),,,,,,,,,,2018/11/16,,,2018/11/22,
52532826,,61963990,21436078,,19938495,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532827,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169109,EC50,,6089922,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   heart rate; effect on,,1806906,,,,,human,,,,,,,,,,,human,,,,,53.9,,µg,,,,,,2018/11/16,,,2018/11/22,
52532828,,61963990,21436112,,19938544,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532829,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169094,qualitative,,6089908,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   heart rate; increase in,,1806906,,,,,human,,,,,,,,,,,human,,,title compound at 400 &micro;g produced maximum increase in heart rate about 1 minute after dosing (figure),,,,,,,,,,2018/11/16,,,2018/11/22,
52532830,,61963990,21436144,,19938581,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532831,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169104,qualitative,,6089918,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   myocardial ischemia; detection of,,1806906,,,,,human,,,,,,,,,,,human,,,title compound was able to produce coronary hyperemia to detect and quantify myocardial ischemia,,,,,,,,,,2018/11/16,,,2018/11/22,
52532832,,61963990,21436332,,24183717,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532833,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169102,qualitative,,6089916,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   systolic and dyastolic blood pressure; decrease in,,1806906,,,,,human,,,,,,,,,,,human,,,title compound at 400 &micro;g produced maximum decrease in systolic and dyastolic blood pressure about 1 minute after dosing (figure),,,,,,,,,,2018/11/16,,,2018/11/22,
52532834,,61963990,21436129,,19938565,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532835,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169107,qualitative,,6089921,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :  pharmacokinetics ,,1806906,,,,,human,,,,,,,,,,,human,,,"graphs showing title compound plasma concentration after administartion of 0.1, 0.3, 1, 3, 10, 20 or 30 &micro;/kg are given (figures)",,,,,,,,,,2018/11/16,,,2018/11/22,
52532836,,61963990,21436214,,19938659,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
52532837,,379515,21436397,MAIN,8948943,173795,intravenous administration,,,Marketed,,,,7169099,qualitative,,6089913,In vivo Measurement,In vivo Measurement,In Vivo (Animal models),,,,Effect :   blood pressure (BP); effect on,,1806909,,,,,rat,,,,,,,,,,,rat,,,title compound produced increase in blood pressure (BP) at lower doses while at higher doses there was decrease in blood pressure (BP) (figure),,,,,,,,,,2018/11/16,,,2018/11/22,
52532838,,61963990,21436134,,19938570,,,,,,,,,7169069,qualitative,,6089891,,,In Vitro (Efficacy),,,,Inhibitory activity against GST fused JAK2 using biotinylated tyrosine peptide as substrate,,1806903,,,,,,3844731,,Tyrosine-protein kinase JAK2,,Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2:Wild,Tyrosine-protein kinase JAK2,,,,,,,Not Published,,,,,,,,,2018/11/16,Tyrosine-protein kinase JAK2,1,2018/11/22,
